,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
54,4.008,2.636,1.792,3.628,1.927,3.785,3.477,3.291
55,4.009,2.636,1.784,3.609,1.898,3.798,3.488,3.309
56,4.01,2.632,1.788,3.649,1.862,3.789,3.504,3.281
57,4.006,2.633,1.804,3.618,1.888,3.788,3.483,3.302
58,4.008,2.632,1.788,3.633,1.895,3.774,3.478,3.273
59,4.008,2.631,1.796,3.627,1.899,3.772,3.482,3.264
60,4.007,2.631,1.763,3.625,1.924,3.774,3.485,3.247
61,4.009,2.628,1.745,3.64,1.956,3.767,3.492,3.263
62,4.007,2.626,1.785,3.62,1.927,3.768,3.478,3.281
63,4.009,2.628,1.777,3.589,1.88,3.802,3.455,3.286
64,4.008,2.626,1.793,3.614,1.858,3.796,3.453,3.309
65,4.007,2.625,1.765,3.569,1.897,3.789,3.49,3.284
66,4.008,2.624,1.779,3.613,1.925,3.79,3.48,3.308
67,4.008,2.623,1.795,3.623,1.887,3.754,3.48,3.326
68,4.008,2.622,1.792,3.59,1.86,3.791,3.502,3.261
69,4.006,2.621,1.751,3.639,1.853,3.792,3.457,3.32
70,4.01,2.621,1.769,3.602,1.867,3.764,3.482,3.352
71,4.007,2.621,1.775,3.574,1.883,3.806,3.471,3.266
72,4.007,2.62,1.786,3.649,1.904,3.818,3.485,3.245
73,4.009,2.619,1.792,3.592,1.892,3.782,3.502,3.247
74,4.007,2.618,1.769,3.656,1.867,3.815,3.498,3.303
75,4.007,2.617,1.784,3.581,1.864,3.814,3.525,3.297
76,4.008,2.617,1.796,3.61,1.893,3.772,3.497,3.3
77,4.008,2.618,1.735,3.614,1.896,3.783,3.488,3.314
78,4.007,2.617,1.779,3.568,1.844,3.778,3.498,3.281
79,4.009,2.616,1.784,3.612,1.861,3.803,3.483,3.252
80,4.004,2.616,1.786,3.572,1.857,3.815,3.488,3.304
81,4.008,2.616,1.782,3.532,1.906,3.82,3.479,3.306
82,4.005,2.615,1.778,3.581,1.845,3.795,3.477,3.258
83,4.004,2.614,1.775,3.563,1.842,3.799,3.511,3.305
84,4.001,2.612,1.752,3.564,1.838,3.806,3.486,3.293
85,4.0,2.612,1.775,3.59,1.857,3.778,3.494,3.279
86,3.998,2.613,1.776,3.586,1.848,3.799,3.497,3.3
87,3.997,2.612,1.768,3.605,1.867,3.844,3.496,3.295
88,3.999,2.612,1.787,3.604,1.835,3.805,3.496,3.294
89,3.997,2.612,1.759,3.571,1.842,3.806,3.486,3.329
90,3.996,2.613,1.762,3.578,1.831,3.798,3.492,3.286
91,3.997,2.613,1.761,3.605,1.835,3.784,3.475,3.315
92,3.999,2.611,1.788,3.573,1.855,3.807,3.501,3.281
93,4.0,2.611,1.803,3.577,1.865,3.831,3.507,3.263
94,4.0,2.611,1.788,3.546,1.814,3.815,3.477,3.314
95,4.001,2.61,1.758,3.609,1.845,3.83,3.482,3.281
96,4.002,2.609,1.775,3.573,1.854,3.806,3.475,3.33
97,4.008,2.608,1.775,3.59,1.857,3.816,3.499,3.316
98,4.006,2.608,1.773,3.581,1.857,3.806,3.499,3.318
99,4.005,2.608,1.769,3.544,1.893,3.844,3.508,3.313
100,4.007,2.609,1.755,3.564,1.888,3.83,3.477,3.324
101,4.009,2.607,1.771,3.581,1.854,3.828,3.494,3.242
102,4.01,2.608,1.759,3.576,1.858,3.8,3.505,3.253
103,4.012,2.606,1.78,3.573,1.827,3.8,3.513,3.25
104,4.012,2.607,1.772,3.553,1.834,3.788,3.521,3.283
105,4.015,2.606,1.794,3.596,1.833,3.791,3.516,3.295
106,4.016,2.606,1.797,3.603,1.835,3.825,3.507,3.271
107,4.014,2.606,1.772,3.583,1.867,3.827,3.514,3.283
108,4.015,2.606,1.723,3.607,1.817,3.82,3.53,3.259
109,4.012,2.604,1.769,3.559,1.85,3.809,3.516,3.226
110,4.013,2.603,1.779,3.543,1.83,3.836,3.527,3.213
111,4.016,2.602,1.762,3.554,1.843,3.801,3.503,3.272
112,4.01,2.602,1.763,3.542,1.813,3.829,3.504,3.316
113,3.993,2.58,1.674,3.488,1.769,3.77,3.49,3.25
114,3.933,2.522,1.535,3.435,1.63,3.634,3.401,3.124
115,3.839,2.455,1.401,3.237,1.526,3.405,3.316,2.897
116,3.722,2.39,1.216,3.009,1.365,3.06,3.214,2.465
117,3.59,2.327,1.119,2.803,1.204,2.545,3.065,2.008
118,3.435,2.259,1.014,2.589,1.073,2.189,2.909,1.664
119,3.273,2.197,0.969,2.421,0.952,1.895,2.752,1.333
120,3.119,2.14,0.893,2.241,0.865,1.679,2.603,1.168
121,2.965,2.077,0.831,2.057,0.781,1.372,2.441,0.915
122,2.818,2.02,0.78,1.922,0.684,1.203,2.265,0.828
123,2.677,1.968,0.76,1.769,0.662,1.164,2.147,0.678
124,2.545,1.912,0.717,1.617,0.646,1.029,2.035,0.627
125,2.432,1.86,0.663,1.55,0.584,0.911,1.871,0.616
126,2.318,1.811,0.608,1.463,0.539,0.874,1.728,0.527
127,2.226,1.764,0.574,1.351,0.543,0.805,1.674,0.498
128,2.137,1.719,0.522,1.305,0.42,0.84,1.56,0.498
129,2.056,1.673,0.544,1.182,0.497,0.728,1.495,0.522
130,1.979,1.632,0.499,1.157,0.469,0.663,1.444,0.464
131,1.923,1.591,0.468,1.094,0.42,0.655,1.385,0.42
132,1.865,1.55,0.463,1.03,0.423,0.682,1.303,0.338
133,1.817,1.513,0.416,1.058,0.401,0.655,1.283,0.299
134,1.765,1.452,0.363,0.994,0.385,0.603,1.204,0.371
135,1.721,1.379,0.377,0.956,0.414,0.577,1.122,0.335
136,1.695,1.307,0.379,0.921,0.441,0.549,1.147,0.381
137,1.654,1.233,0.352,0.882,0.375,0.578,1.062,0.247
138,1.633,1.175,0.362,0.867,0.325,0.552,1.086,0.256
139,1.607,1.124,0.307,0.848,0.376,0.531,1.048,0.301
140,1.578,1.085,0.338,0.814,0.368,0.513,1.031,0.26
141,1.551,1.045,0.364,0.825,0.333,0.529,1.016,0.308
142,1.528,1.009,0.303,0.861,0.333,0.475,1.024,0.246
143,1.518,0.978,0.277,0.814,0.357,0.453,0.943,0.248
144,1.494,0.951,0.294,0.754,0.339,0.541,0.949,0.267
145,1.477,0.925,0.287,0.786,0.321,0.532,0.978,0.249
146,1.461,0.901,0.276,0.799,0.328,0.453,0.931,0.218
147,1.442,0.88,0.289,0.782,0.313,0.493,0.945,0.284
148,1.43,0.862,0.267,0.725,0.348,0.475,0.877,0.313
149,1.418,0.845,0.295,0.781,0.338,0.495,0.849,0.255
150,1.405,0.83,0.25,0.795,0.312,0.487,0.917,0.216
151,1.396,0.814,0.264,0.742,0.336,0.496,0.859,0.267
152,1.381,0.801,0.259,0.697,0.309,0.503,0.886,0.314
153,1.375,0.791,0.274,0.712,0.309,0.481,0.857,0.275
154,1.379,0.78,0.271,0.716,0.324,0.495,0.845,0.255
155,1.358,0.772,0.27,0.67,0.274,0.451,0.876,0.291
156,1.352,0.763,0.218,0.629,0.304,0.494,0.827,0.266
157,1.347,0.755,0.244,0.671,0.308,0.429,0.813,0.258
158,1.334,0.749,0.204,0.688,0.31,0.483,0.835,0.205
159,1.328,0.743,0.235,0.704,0.259,0.372,0.78,0.191
160,1.321,0.736,0.216,0.658,0.289,0.449,0.824,0.182
161,1.316,0.732,0.239,0.693,0.322,0.423,0.786,0.285
162,1.313,0.726,0.24,0.671,0.305,0.404,0.765,0.248
163,1.307,0.721,0.221,0.658,0.229,0.393,0.719,0.262
164,1.298,0.719,0.19,0.625,0.267,0.401,0.744,0.294
165,1.289,0.716,0.225,0.643,0.299,0.421,0.691,0.244
166,1.29,0.711,0.199,0.638,0.274,0.464,0.762,0.223
167,1.286,0.707,0.211,0.587,0.299,0.393,0.746,0.229
168,1.274,0.704,0.202,0.657,0.245,0.442,0.756,0.243
169,1.277,0.702,0.198,0.571,0.262,0.453,0.754,0.164
170,1.277,0.698,0.226,0.659,0.235,0.465,0.74,0.184
171,1.261,0.697,0.223,0.623,0.271,0.367,0.793,0.22
172,1.262,0.695,0.197,0.632,0.315,0.382,0.751,0.162
173,1.268,0.692,0.183,0.595,0.271,0.407,0.715,0.251
174,1.255,0.689,0.201,0.674,0.279,0.432,0.746,0.263
175,1.252,0.687,0.2,0.668,0.246,0.412,0.724,0.247
176,1.259,0.686,0.224,0.613,0.246,0.466,0.705,0.21
177,1.252,0.683,0.216,0.619,0.262,0.381,0.723,0.271
178,1.242,0.681,0.172,0.546,0.226,0.465,0.707,0.202
179,1.233,0.679,0.18,0.619,0.291,0.397,0.759,0.179
180,1.24,0.677,0.22,0.601,0.278,0.418,0.692,0.172
181,1.228,0.676,0.184,0.639,0.267,0.399,0.65,0.182
182,1.234,0.675,0.178,0.624,0.281,0.429,0.704,0.257
183,1.24,0.674,0.206,0.572,0.269,0.398,0.709,0.255
184,1.225,0.671,0.154,0.593,0.259,0.45,0.719,0.245
185,1.226,0.669,0.147,0.584,0.281,0.44,0.69,0.183
186,1.221,0.669,0.179,0.596,0.258,0.439,0.647,0.184
187,1.224,0.667,0.186,0.608,0.335,0.422,0.667,0.274
188,1.223,0.666,0.191,0.615,0.27,0.388,0.703,0.166
189,1.223,0.664,0.181,0.613,0.28,0.421,0.706,0.159
190,1.216,0.664,0.176,0.643,0.298,0.377,0.686,0.271
191,1.215,0.66,0.168,0.62,0.301,0.415,0.744,0.164
192,1.212,0.66,0.185,0.551,0.243,0.401,0.712,0.151
193,1.215,0.659,0.166,0.57,0.261,0.419,0.663,0.229
194,1.211,0.66,0.176,0.627,0.249,0.342,0.683,0.238
195,1.219,0.66,0.17,0.546,0.244,0.447,0.693,0.163
196,1.206,0.657,0.164,0.613,0.28,0.387,0.695,0.183
197,1.208,0.655,0.194,0.606,0.256,0.355,0.675,0.176
198,1.206,0.653,0.151,0.631,0.245,0.394,0.68,0.165
199,1.208,0.655,0.136,0.591,0.227,0.43,0.727,0.248
200,1.207,0.652,0.171,0.592,0.247,0.401,0.693,0.241
201,1.205,0.651,0.152,0.597,0.284,0.344,0.667,0.257
202,1.193,0.652,0.171,0.603,0.243,0.398,0.665,0.259
203,1.202,0.65,0.125,0.565,0.207,0.355,0.635,0.204
204,1.21,0.65,0.167,0.505,0.229,0.385,0.638,0.236
205,1.204,0.649,0.163,0.597,0.222,0.326,0.624,0.119
206,1.195,0.647,0.18,0.545,0.257,0.371,0.657,0.264
207,1.202,0.646,0.153,0.598,0.242,0.343,0.637,0.28
208,1.193,0.645,0.155,0.648,0.254,0.403,0.643,0.174
209,1.194,0.645,0.163,0.6,0.267,0.404,0.663,0.184
210,1.191,0.644,0.142,0.609,0.234,0.394,0.652,0.23
211,1.19,0.644,0.162,0.605,0.212,0.372,0.656,0.161
212,1.192,0.642,0.187,0.615,0.259,0.375,0.676,0.142
213,1.192,0.64,0.143,0.593,0.252,0.424,0.68,0.221
214,1.183,0.641,0.14,0.619,0.2,0.378,0.631,0.168
215,1.191,0.642,0.137,0.593,0.25,0.361,0.622,0.223
216,1.185,0.641,0.142,0.596,0.3,0.34,0.609,0.239
217,1.192,0.637,0.135,0.576,0.223,0.38,0.68,0.178
218,1.19,0.637,0.155,0.525,0.262,0.371,0.652,0.155
219,1.185,0.637,0.172,0.524,0.247,0.381,0.682,0.21
220,1.188,0.639,0.128,0.571,0.241,0.352,0.603,0.247
221,1.19,0.636,0.131,0.592,0.246,0.392,0.608,0.211
222,1.184,0.638,0.147,0.566,0.243,0.414,0.591,0.213
223,1.184,0.635,0.126,0.595,0.239,0.384,0.637,0.193
224,1.185,0.635,0.141,0.54,0.24,0.393,0.625,0.207
225,1.187,0.634,0.121,0.59,0.226,0.41,0.609,0.243
226,1.187,0.634,0.149,0.525,0.253,0.341,0.564,0.245
227,1.178,0.633,0.162,0.578,0.231,0.38,0.596,0.182
228,1.183,0.631,0.138,0.589,0.234,0.335,0.604,0.226
229,1.186,0.635,0.118,0.536,0.215,0.409,0.66,0.196
230,1.183,0.63,0.169,0.553,0.211,0.354,0.67,0.239
231,1.186,0.629,0.133,0.505,0.252,0.373,0.621,0.224
232,1.178,0.63,0.161,0.549,0.2,0.411,0.641,0.19
233,1.175,0.63,0.152,0.526,0.23,0.363,0.617,0.253
234,1.177,0.63,0.129,0.581,0.243,0.44,0.62,0.243
235,1.19,0.627,0.136,0.556,0.226,0.396,0.632,0.211
236,1.175,0.627,0.164,0.576,0.253,0.446,0.588,0.2
237,1.174,0.627,0.115,0.524,0.235,0.439,0.643,0.24
238,1.174,0.628,0.109,0.571,0.293,0.39,0.624,0.211
239,1.173,0.626,0.111,0.571,0.205,0.404,0.591,0.165
240,1.185,0.626,0.143,0.603,0.239,0.353,0.62,0.231
241,1.171,0.625,0.161,0.575,0.231,0.396,0.62,0.21
242,1.169,0.628,0.139,0.531,0.203,0.376,0.594,0.191
243,1.172,0.623,0.14,0.482,0.22,0.346,0.636,0.243
244,1.167,0.624,0.14,0.518,0.248,0.401,0.61,0.275
245,1.176,0.625,0.154,0.545,0.245,0.378,0.614,0.193
